desc_tier_llm,salary_mid,experience_min_llm,edulevel_llm,state,sector
ai_integration,114557,5,Bachelor's,North Carolina,Information Technology
none,113192,7,Bachelor's,Virginia,Information Technology
ai_integration,174500,5,-,New York State,Information Technology
none,105000,3,-,Unknown,Unknown
none,94644,,-,Utah,Information Technology
applied_ai,125000,5,Bachelor's,California,Education
none,140000,8,-,Virginia,Government & Public Administration
none,109634,,-,Illinois,Unknown
none,106838,5,-,North Carolina,Unknown
none,97860,6,-,Florida,Information Technology
none,90988,5,High School,Texas,Financial Services
none,119449,5,Bachelor's,Arizona,Information Technology
none,82979,,-,Texas,Healthcare
none,71728,5,Bachelor's,Georgia,Unknown
none,122106,8,Bachelor's,Virginia,Information Technology
none,148469,,-,Virginia,Information Technology
none,109842,,-,California,Information Technology
none,95524,,-,California,Unknown
none,109134,5,-,Virginia,Information Technology
none,133000,,-,Texas,Unknown
none,76476,1,-,Georgia,Media & Communication
ai_integration,123100,5,Bachelor's,Ohio,Financial Services
none,112084,7,Bachelor's,Maryland,Information Technology
none,68062,5,Bachelor's,Wisconsin,Retail & Wholesale
none,120000,,-,Unknown,Unknown
none,92184,2,Bachelor's,Virginia,Unknown
ai_integration,105000,5,Bachelor's,Unknown,Unknown
none,98030,3,-,Arizona,Manufacturing
none,91004,5,Bachelor's,Alabama,Unknown
ai_integration,96448,1,Master's,California,Information Technology
none,64226,10,Bachelor's,Ohio,Unknown
none,128594,7,-,New Jersey,Management & Consulting
none,87031,7,-,Michigan,Management & Consulting
ai_integration,115000,15,-,New Jersey,Unknown
none,119192,8,-,Illinois,Education
ai_integration,192000,20,Bachelor's,Maryland,Aerospace & Defense
none,103852,4,-,Virginia,Information Technology
none,126391,5,-,Texas,Unknown
none,212800,9,Bachelor's,Virginia,Information Technology
applied_ai,126583,4,-,Virginia,Unknown
none,127885,,-,Texas,Information Technology
none,88500,3,-,Massachusetts,Nonprofit & NGO
none,130000,5,Bachelor's,Unknown,Government & Public Administration
none,90816,4,Bachelor's,Georgia,Human Resources & Staffing
none,104000,0,-,District of Columbia,Information Technology
none,74327,5,Bachelor's,New York State,Unknown
none,137039,10,-,District of Columbia,Management & Consulting
none,135774,8,-,Maryland,Information Technology
none,121900,,-,Maryland,Unknown
none,119709,9,Bachelor's,Virginia,Information Technology
applied_ai,114266,8,Bachelor's,New Hampshire,Information Technology
none,80201,,-,Texas,Information Technology
none,118350,5,Bachelor's,Colorado,"Construction, Repair & Maintenance Services"
none,125000,6,Associate,California,Healthcare
none,101595,5,-,Washington State,Information Technology
none,95000,6,-,Unknown,Information Technology
none,131771,8,Bachelor's,Virginia,Information Technology
ai_integration,175000,6,-,California,Unknown
none,87500,7,Bachelor's,Maryland,Information Technology
none,119290,5,-,Texas,Information Technology
none,114973,8,-,California,Information Technology
ai_integration,80000,1,-,California,"Energy, Mining & Utilities"
none,85657,3,-,Virginia,Unknown
none,110495,5,-,Virginia,Information Technology
none,83189,,-,Pennsylvania,Unknown
none,156000,7,-,Unknown,Financial Services
none,85963,3,Bachelor's,California,Financial Services
none,105000,4,-,Maryland,Management & Consulting
none,80082,3,-,District of Columbia,Unknown
ai_integration,117500,5,Bachelor's,Colorado,Unknown
none,100668,15,Bachelor's,Georgia,Unknown
none,105316,3,Bachelor's,Minnesota,Information Technology
none,148536,5,Bachelor's,California,Financial Services
none,104125,5,Bachelor's,Georgia,Financial Services
none,105819,,-,California,Unknown
none,125994,,-,Washington State,Unknown
none,122500,1,Bachelor's,California,Education
none,137500,7,Bachelor's,Texas,Retail & Wholesale
none,125462,,-,Georgia,Unknown
none,125000,,-,New York State,Unknown
none,128507,5,Bachelor's,Virginia,Information Technology
none,95212,,-,Virginia,Government & Public Administration
none,103730,,Bachelor's,District of Columbia,Information Technology
none,184889,5,-,California,Unknown
none,93500,8,-,California,Information Technology
none,162000,3,-,California,Information Technology
applied_ai,108625,,-,Texas,Unknown
none,98499,5,Bachelor's,California,Unknown
none,115000,5,Bachelor's,Unknown,Management & Consulting
none,126212,5,Bachelor's,California,Manufacturing
none,140000,5,-,Colorado,Transportation & Logistics
none,140000,10,-,Virginia,Information Technology
none,58099,7,-,Pennsylvania,Unknown
none,104836,5,Bachelor's,Texas,Unknown
none,89097,2,Bachelor's,Texas,Information Technology
none,71552,2,Bachelor's,Colorado,Manufacturing
none,100000,8,-,Georgia,Transportation & Logistics
none,136040,10,Bachelor's,New Jersey,Information Technology
ai_integration,166500,5,-,California,Information Technology
none,114264,4,-,Virginia,Information Technology
none,143316,,-,Washington State,Unknown
applied_ai,98027,3,-,Texas,Manufacturing
none,139750,2,-,Unknown,Management & Consulting
applied_ai,218200,6,Bachelor's,New York State,Information Technology
none,94088,,-,California,Media & Communication
none,86679,3,Bachelor's,Missouri,Manufacturing
applied_ai,306250,10,Bachelor's,California,Information Technology
none,144025,7,Bachelor's,Massachusetts,Aerospace & Defense
applied_ai,76303,3,Associate,Pennsylvania,Manufacturing
applied_ai,159300,4,Bachelor's,Kansas,Telecommunications
none,79774,5,Bachelor's,Texas,"Construction, Repair & Maintenance Services"
none,93350,1,Bachelor's,Vermont,Information Technology
none,68353,4,Bachelor's,Ohio,Education
none,80256,4,-,Georgia,Manufacturing
none,200000,3,-,Unknown,Financial Services
none,92500,0,Bachelor's,Washington State,Aerospace & Defense
ai_integration,97337,3,Bachelor's,Wisconsin,Manufacturing
none,153055,4,Bachelor's,Tennessee,Real Estate
none,73578,0,Bachelor's,Tennessee,Transportation & Logistics
none,121500,6,Bachelor's,Texas,Manufacturing
none,80135,2,-,Iowa,Manufacturing
none,74634,2,-,Florida,Education
none,71500,3,-,Kansas,Manufacturing
none,55735,0,-,Virginia,Education
none,111000,,Bachelor's,Unknown,Manufacturing
none,80304,5,-,Missouri,Manufacturing
none,115000,5,Bachelor's,Illinois,Manufacturing
none,120000,5,-,Unknown,Manufacturing
none,140000,8,Bachelor's,California,Transportation & Logistics
none,148850,8,Bachelor's,Unknown,Pharmaceutical & Biotechnology
none,98949,,-,Ohio,Retail & Wholesale
applied_ai,170906,15,-,Oregon,Manufacturing
none,135900,5,-,Unknown,Information Technology
none,75000,5,-,Unknown,Unknown
none,190000,8,Bachelor's,Arizona,Information Technology
applied_ai,70000,2,Bachelor's,Florida,Manufacturing
none,79869,5,-,Tennessee,"Construction, Repair & Maintenance Services"
none,191000,10,-,Colorado,"Construction, Repair & Maintenance Services"
applied_ai,289000,7,-,California,Information Technology
ai_integration,96382,5,-,Texas,Aerospace & Defense
none,80543,,Associate,Nebraska,Manufacturing
none,185500,5,-,California,Manufacturing
none,115250,5,-,Unknown,Healthcare
none,72062,1,Bachelor's,Florida,Education
none,114600,3,-,Arizona,Aerospace & Defense
applied_ai,89883,3,Bachelor's,Florida,Government & Public Administration
none,135000,5,Bachelor's,New Jersey,Manufacturing
ai_integration,86140,3,Bachelor's,Florida,Information Technology
ai_integration,118596,5,Bachelor's,Pennsylvania,Information Technology
none,155000,5,Bachelor's,California,Aerospace & Defense
none,127500,9,Bachelor's,New Jersey,Unknown
none,95000,3,Bachelor's,California,Unknown
applied_ai,174250,2,Bachelor's,Washington State,Information Technology
none,114635,5,Bachelor's,Texas,Manufacturing
none,76370,5,Bachelor's,South Carolina,Unknown
none,100800,5,Bachelor's,Maryland,Education
none,192500,7,Bachelor's,California,Aerospace & Defense
applied_ai,158000,2,Bachelor's,Washington State,Information Technology
none,83146,,-,Michigan,Information Technology
none,147150,5,Bachelor's,Washington State,Insurance
none,96464,3,Bachelor's,Ohio,Aerospace & Defense
none,165000,5,Bachelor's,Maryland,Unknown
none,116366,5,Bachelor's,North Carolina,Healthcare
none,78080,5,Bachelor's,Michigan,Manufacturing
none,147550,5,Bachelor's,California,Aerospace & Defense
none,107277,4,Bachelor's,Texas,Manufacturing
ai_integration,188100,8,Bachelor's,California,Information Technology
ai_integration,85000,3,Bachelor's,Illinois,Manufacturing
none,85000,5,-,Pennsylvania,Retail & Wholesale
none,97559,0,Bachelor's,Tennessee,Manufacturing
none,115000,10,Bachelor's,Unknown,Unknown
none,137900,5,-,North Carolina,Retail & Wholesale
none,111048,7,-,Michigan,Information Technology
ai_integration,95000,5,-,Texas,Manufacturing
none,61634,5,-,Pennsylvania,Retail & Wholesale
none,115547,5,-,Virginia,Unknown
none,80637,5,Bachelor's,Pennsylvania,Retail & Wholesale
none,128500,4,-,Minnesota,Agriculture
none,102112,8,Bachelor's,Texas,"Energy, Mining & Utilities"
none,105000,5,Bachelor's,New York State,Information Technology
none,149850,8,-,Unknown,Healthcare
none,102500,1,-,California,Retail & Wholesale
none,143000,5,-,Texas,Aerospace & Defense
none,76015,1,Bachelor's,North Carolina,Information Technology
ai_integration,159800,,-,Rhode Island,Manufacturing
applied_ai,183350,10,Master's,Unknown,Aerospace & Defense
none,130000,2,-,California,Information Technology
none,116650,5,Bachelor's,Unknown,Aerospace & Defense
applied_ai,218200,6,Bachelor's,California,Information Technology
none,85601,6,Bachelor's,Indiana,Manufacturing
none,60000,0,-,Texas,Transportation & Logistics
none,192500,7,-,California,Aerospace & Defense
applied_ai,241000,5,Bachelor's,California,Information Technology
none,127500,3,Bachelor's,California,Unknown
none,114600,6,Bachelor's,New Jersey,"Energy, Mining & Utilities"
none,89044,3,Bachelor's,Ohio,Manufacturing
none,108000,3,Bachelor's,Massachusetts,Education
none,82500,3,Bachelor's,Florida,Unknown
none,85649,1,-,Illinois,Unknown
none,124495,7,Bachelor's,Florida,Management & Consulting
none,115000,5,Bachelor's,Illinois,Manufacturing
none,66904,3,-,Iowa,Healthcare
none,101328,8,Bachelor's,Pennsylvania,Retail & Wholesale
none,125000,5,-,Michigan,Information Technology
none,91043,3,Bachelor's,Alabama,Manufacturing
ai_integration,78923,2,-,New Jersey,Manufacturing
none,77358,,Bachelor's,South Carolina,Pharmaceutical & Biotechnology
none,88372,,Bachelor's,Michigan,Manufacturing
none,80000,3,Bachelor's,Michigan,Manufacturing
none,115125,3,-,Unknown,Information Technology
none,141930,2,Bachelor's,Arizona,Information Technology
none,90235,2,Bachelor's,Kansas,Manufacturing
none,130000,10,-,Florida,Transportation & Logistics
none,171500,5,-,Unknown,Information Technology
none,65000,3,Bachelor's,Unknown,Unknown
none,145000,3,Bachelor's,Virginia,Government & Public Administration
none,106600,5,Bachelor's,California,Manufacturing
none,113061,2,Bachelor's,Texas,Manufacturing
none,165360,7,-,Arizona,Manufacturing
none,141930,3,Bachelor's,Arizona,Information Technology
none,89354,,-,Indiana,Information Technology
none,84000,1,Bachelor's,Unknown,Information Technology
none,65915,2,Bachelor's,Illinois,Information Technology
ai_integration,110000,,Bachelor's,Colorado,Real Estate
none,120000,2,-,New York State,Information Technology
none,93000,0,-,Georgia,Agriculture
none,134697,5,-,Indiana,Information Technology
none,82500,5,Bachelor's,New York State,Retail & Wholesale
none,63152,5,-,Michigan,Unknown
none,101200,5,Associate,Illinois,Pharmaceutical & Biotechnology
none,103587,4,-,Arkansas,Retail & Wholesale
none,102567,7,Bachelor's,Pennsylvania,Information Technology
none,79655,2,-,Virginia,Unknown
none,119080,7,-,Delaware,Transportation & Logistics
none,70626,3,Bachelor's,Texas,Manufacturing
none,80000,5,-,Pennsylvania,Unknown
none,170000,5,-,Virginia,Management & Consulting
none,120000,5,Bachelor's,California,Manufacturing
none,164500,5,-,South Dakota,Retail & Wholesale
none,105000,4,-,Unknown,Unknown
none,94821,4,Bachelor's,Michigan,Restaurants & Food Service
none,105904,5,Bachelor's,Texas,Management & Consulting
ai_integration,140000,4,-,Georgia,Agriculture
ai_integration,112925,4,Bachelor's,California,Unknown
applied_ai,117583,5,-,Georgia,Information Technology
none,98778,2,Associate,Texas,"Energy, Mining & Utilities"
none,88750,5,-,Washington State,Information Technology
none,80000,8,-,New York State,Education
none,98320,2.5,Bachelor's,California,Manufacturing
applied_ai,80000,,-,Florida,Manufacturing
none,72867,3,-,Pennsylvania,Information Technology
none,176500,5,-,California,Information Technology
none,150000,3,-,New York State,Unknown
none,131000,8,-,Texas,Management & Consulting
ai_integration,135000,,-,California,Unknown
none,86718,4,Bachelor's,Indiana,Retail & Wholesale
none,132645,5,-,Illinois,Information Technology
none,88017,0,-,New York State,Management & Consulting
none,87104,3,-,Georgia,Manufacturing
applied_ai,156400,8,-,New Jersey,Pharmaceutical & Biotechnology
ai_integration,98500,2,Bachelor's,New York State,Information Technology
none,76820,2,High School,Georgia,Government & Public Administration
none,100000,5,Bachelor's,Illinois,Agriculture
ai_integration,124860,10,Bachelor's,California,Information Technology
applied_ai,135000,2,-,California,Information Technology
none,96388,,High School,Nebraska,Manufacturing
applied_ai,127500,5,-,Texas,Unknown
none,73548,5,-,Michigan,Manufacturing
none,142830,8,-,Illinois,Retail & Wholesale
none,136900,5,Bachelor's,Georgia,Information Technology
none,74581,5,Bachelor's,Ohio,Manufacturing
none,149500,8,Bachelor's,Illinois,Manufacturing
none,127895,10,Bachelor's,Nebraska,Manufacturing
none,74145,3,Associate,North Carolina,Manufacturing
ai_integration,284160,0,-,Unknown,Information Technology
none,115000,5,Bachelor's,Virginia,Unknown
none,129266,7,Bachelor's,Wisconsin,Aerospace & Defense
none,135000,2,-,Arkansas,Retail & Wholesale
none,110000,5,Bachelor's,Kentucky,Manufacturing
ai_integration,121695,7,Bachelor's,North Carolina,Manufacturing
none,66355,1,Bachelor's,Texas,"Energy, Mining & Utilities"
none,64088,3,-,Florida,Financial Services
none,125000,3,-,Unknown,Unknown
none,125000,2,Bachelor's,Illinois,Information Technology
none,101631,,-,Texas,Financial Services
none,145000,,-,New York State,Unknown
none,74048,,-,Louisiana,"Energy, Mining & Utilities"
none,148713,2,Bachelor's,Texas,"Construction, Repair & Maintenance Services"
none,126378,4,Bachelor's,Illinois,Transportation & Logistics
none,76455,5,Bachelor's,Texas,Unknown
none,82903,3,Bachelor's,Texas,Information Technology
none,109808,,Bachelor's,Texas,Unknown
applied_ai,142912,4,Bachelor's,Indiana,Information Technology
applied_ai,150000,3,Bachelor's,Unknown,Management & Consulting
none,120000,5,Bachelor's,California,Management & Consulting
none,98484,3,Bachelor's,Michigan,Management & Consulting
none,114600,5,Bachelor's,New Jersey,"Energy, Mining & Utilities"
none,117650,6,Bachelor's,Maryland,Education
none,107000,10,-,Unknown,Nonprofit & NGO
none,122500,5,Bachelor's,Wisconsin,Manufacturing
none,127500,4,-,California,Unknown
none,97500,5,-,Ohio,Information Technology
none,158750,4,-,Washington State,Information Technology
none,81934,0,Bachelor's,North Carolina,Manufacturing
none,69163,3,Bachelor's,Indiana,Manufacturing
none,158750,3,Bachelor's,Washington State,Information Technology
none,120509,6,-,Colorado,Retail & Wholesale
none,70261,4,Bachelor's,Ohio,Management & Consulting
ai_integration,61782,1,Bachelor's,Ohio,Information Technology
